Date,Open,High,Low,Close,Adj Close,Volume
2022-09-30,181.559998,183.710007,179.279999,179.470001,179.470001,8431700
2022-10-03,181.520004,185.020004,180.229996,184.029999,184.029999,7321600
2022-10-04,187.190002,190.070007,187.139999,189.940002,189.940002,6212800
2022-10-05,187.910004,190.690002,186.360001,189.580002,189.580002,4548100
2022-10-06,188.880005,190.460007,187.440002,187.770004,187.770004,3784100
2022-10-07,185.690002,185.830002,181.460007,182.399994,182.399994,4780100
2022-10-10,182.899994,183.199997,179.690002,180.949997,180.949997,4304000
2022-10-11,180.029999,182.470001,178.520004,179.789993,179.789993,4419100
2022-10-12,180.169998,180.729996,178.949997,179.300003,179.300003,5016700
2022-10-13,176.369995,184.550003,174.839996,183.750000,183.750000,5626900
2022-10-14,185.089996,185.990005,179.139999,179.419998,179.419998,3798800
2022-10-17,182.759995,184.809998,182.580002,184.210007,184.210007,4025800
2022-10-18,188.139999,188.699997,184.710007,186.460007,186.460007,3906800
2022-10-19,185.250000,186.639999,183.339996,184.869995,184.869995,2589100
2022-10-20,184.539993,186.990005,182.809998,183.270004,183.270004,2636200
2022-10-21,182.990005,187.779999,182.289993,187.490005,187.490005,3381200
2022-10-24,188.380005,190.119995,186.690002,189.509995,189.509995,4527800
2022-10-25,189.570007,193.160004,189.529999,192.940002,192.940002,3287100
2022-10-26,191.259995,194.639999,191.259995,191.750000,191.750000,4091100
2022-10-27,192.460007,193.470001,190.610001,190.850006,190.850006,3556300
2022-10-28,190.839996,195.529999,190.740005,195.289993,195.289993,3178800
2022-10-31,193.990005,195.169998,193.509995,194.029999,194.029999,5053900
2022-11-01,196.000000,196.440002,192.759995,193.429993,193.429993,9873800
2022-11-02,193.070007,195.270004,188.289993,188.339996,188.339996,4686000
2022-11-03,186.500000,188.089996,185.130005,186.539993,186.539993,3935600
2022-11-04,189.320007,190.300003,185.750000,188.940002,188.940002,3586200
2022-11-07,189.589996,190.970001,188.470001,190.660004,190.660004,3420000
2022-11-08,191.250000,193.309998,189.419998,191.660004,191.660004,4847500
2022-11-09,190.460007,191.039993,187.210007,187.529999,187.529999,13959600
2022-11-10,194.350006,198.309998,193.649994,198.139999,198.139999,3981600
2022-11-11,198.580002,200.699997,197.820007,200.160004,200.160004,4550200
2022-11-14,199.259995,200.919998,198.210007,198.350006,198.350006,4248200
2022-11-15,201.500000,202.139999,198.339996,200.360001,200.360001,4606200
2022-11-16,199.449997,199.720001,198.029999,198.320007,198.320007,2905000
2022-11-17,195.669998,197.899994,195.449997,197.490005,197.490005,3704700
2022-11-18,199.080002,199.410004,196.899994,198.419998,198.419998,3039000
2022-11-21,197.720001,198.210007,196.649994,197.580002,197.580002,2961700
2022-11-22,198.130005,200.289993,197.789993,200.169998,200.169998,3390300
2022-11-23,200.000000,201.759995,199.830002,201.389999,201.389999,2685700
2022-11-25,201.220001,201.830002,201.029999,201.539993,201.539993,1289100
2022-11-28,199.929993,200.759995,197.800003,198.270004,198.270004,3365800
2022-11-29,198.490005,199.059998,197.100006,197.960007,197.960007,2640700
2022-11-30,198.139999,204.100006,197.039993,204.059998,204.059998,4198100
2022-12-01,204.830002,205.470001,202.789993,204.179993,204.179993,4354300
2022-12-02,201.550003,204.479996,201.199997,203.990005,203.990005,2916800
2022-12-05,202.509995,202.960007,199.250000,199.979996,199.979996,3840500
2022-12-06,199.910004,200.050003,195.839996,196.979996,196.979996,3901000
2022-12-07,196.449997,197.970001,196.020004,196.660004,196.660004,3438100
2022-12-08,197.550003,198.919998,196.820007,198.360001,198.360001,3982600
2022-12-09,197.529999,198.830002,196.619995,196.699997,196.699997,3783800
2022-12-12,197.000000,199.529999,196.699997,199.529999,199.529999,3931600
