Date,Open,High,Low,Close,Adj Close,Volume
2022-02-18,31.719999,31.719999,31.719999,31.719999,31.214058,0
2022-02-22,31.500000,31.500000,31.500000,31.500000,30.997570,0
2022-02-23,31.200001,31.200001,31.200001,31.200001,30.702356,0
2022-02-24,31.320000,31.320000,31.320000,31.320000,30.820440,0
2022-02-25,31.830000,31.830000,31.830000,31.830000,31.322306,0
2022-02-28,31.870001,31.870001,31.870001,31.870001,31.361668,0
2022-03-01,31.660000,31.660000,31.660000,31.660000,31.155016,0
2022-03-02,31.930000,31.930000,31.930000,31.930000,31.420712,0
2022-03-03,31.820000,31.820000,31.820000,31.820000,31.312466,0
2022-03-04,31.750000,31.750000,31.750000,31.750000,31.243582,0
2022-03-07,31.160000,31.160000,31.160000,31.160000,30.662992,0
2022-03-08,30.990000,30.990000,30.990000,30.990000,30.495703,0
2022-03-09,31.400000,31.400000,31.400000,31.400000,30.899164,0
2022-03-10,31.320000,31.320000,31.320000,31.320000,30.820440,0
2022-03-11,31.090000,31.090000,31.090000,31.090000,30.594110,0
2022-03-14,30.790001,30.790001,30.790001,30.790001,30.396664,0
2022-03-15,31.129999,31.129999,31.129999,31.129999,30.732319,0
2022-03-16,31.490000,31.490000,31.490000,31.490000,31.087719,0
2022-03-17,31.770000,31.770000,31.770000,31.770000,31.364143,0
2022-03-18,31.990000,31.990000,31.990000,31.990000,31.581333,0
2022-03-21,31.900000,31.900000,31.900000,31.900000,31.492483,0
2022-03-22,32.000000,32.000000,32.000000,32.000000,31.591206,0
2022-03-23,31.830000,31.830000,31.830000,31.830000,31.423376,0
2022-03-24,32.070000,32.070000,32.070000,32.070000,31.660311,0
2022-03-25,32.110001,32.110001,32.110001,32.110001,31.699800,0
2022-03-28,32.160000,32.160000,32.160000,32.160000,31.749159,0
2022-03-29,32.400002,32.400002,32.400002,32.400002,31.986097,0
2022-03-30,32.340000,32.340000,32.340000,32.340000,31.926861,0
2022-03-31,32.020000,32.020000,32.020000,32.020000,31.610950,0
2022-04-01,32.130001,32.130001,32.130001,32.130001,31.719545,0
2022-04-04,32.240002,32.240002,32.240002,32.240002,31.828142,0
2022-04-05,31.920000,31.920000,31.920000,31.920000,31.512226,0
2022-04-06,31.809999,31.809999,31.809999,31.809999,31.403631,0
2022-04-07,31.879999,31.879999,31.879999,31.879999,31.472738,0
2022-04-08,31.870001,31.870001,31.870001,31.870001,31.462868,0
2022-04-11,31.570000,31.570000,31.570000,31.570000,31.166698,0
2022-04-12,31.540001,31.540001,31.540001,31.540001,31.137083,0
2022-04-13,31.750000,31.750000,31.750000,31.750000,31.344398,0
2022-04-14,31.500000,31.500000,31.500000,31.500000,31.097591,0
2022-04-18,31.500000,31.500000,31.500000,31.500000,31.097591,0
2022-04-19,31.690001,31.690001,31.690001,31.690001,31.285168,0
2022-04-20,31.770000,31.770000,31.770000,31.770000,31.364143,0
2022-04-21,31.410000,31.410000,31.410000,31.410000,31.008741,0
2022-04-22,30.889999,30.889999,30.889999,30.889999,30.495386,0
2022-04-25,30.950001,30.950001,30.950001,30.950001,30.554619,0
2022-04-26,30.530001,30.530001,30.530001,30.530001,30.139986,0
2022-04-27,30.540001,30.540001,30.540001,30.540001,30.149858,0
2022-04-28,30.930000,30.930000,30.930000,30.930000,30.534874,0
2022-04-29,30.250000,30.250000,30.250000,30.250000,29.863560,0
2022-05-02,30.270000,30.270000,30.270000,30.270000,29.883307,0
2022-05-03,30.430000,30.430000,30.430000,30.430000,30.041262,0
2022-05-04,30.980000,30.980000,30.980000,30.980000,30.584236,0
2022-05-05,30.340000,30.340000,30.340000,30.340000,29.952412,0
2022-05-06,30.230000,30.230000,30.230000,30.230000,29.843817,0
2022-05-09,29.650000,29.650000,29.650000,29.650000,29.271227,0
2022-05-10,29.700001,29.700001,29.700001,29.700001,29.320587,0
2022-05-11,29.600000,29.600000,29.600000,29.600000,29.221865,0
2022-05-12,29.620001,29.620001,29.620001,29.620001,29.241610,0
2022-05-13,29.980000,29.980000,29.980000,29.980000,29.597010,0
2022-05-16,30.040001,30.040001,30.040001,30.040001,29.656244,0
2022-05-17,30.340000,30.340000,30.340000,30.340000,29.952412,0
2022-05-18,29.700001,29.700001,29.700001,29.700001,29.320587,0
2022-05-19,29.590000,29.590000,29.590000,29.590000,29.211992,0
2022-05-20,29.690001,29.690001,29.690001,29.690001,29.310715,0
2022-05-23,29.930000,29.930000,29.930000,29.930000,29.547649,0
2022-05-24,29.980000,29.980000,29.980000,29.980000,29.597010,0
2022-05-25,30.190001,30.190001,30.190001,30.190001,29.804329,0
2022-05-26,30.530001,30.530001,30.530001,30.530001,30.139986,0
2022-05-27,30.940001,30.940001,30.940001,30.940001,30.544746,0
2022-05-31,30.730000,30.730000,30.730000,30.730000,30.337429,0
2022-06-01,30.590000,30.590000,30.590000,30.590000,30.199217,0
2022-06-02,30.840000,30.840000,30.840000,30.840000,30.446024,0
2022-06-03,30.600000,30.600000,30.600000,30.600000,30.209089,0
2022-06-06,30.590000,30.590000,30.590000,30.590000,30.199217,0
2022-06-07,30.820000,30.820000,30.820000,30.820000,30.426279,0
2022-06-08,30.549999,30.549999,30.549999,30.549999,30.159729,0
2022-06-09,30.110001,30.110001,30.110001,30.110001,29.725351,0
2022-06-10,29.590000,29.590000,29.590000,29.590000,29.211992,0
2022-06-13,28.469999,28.469999,28.469999,28.469999,28.372864,0
2022-06-14,28.309999,28.309999,28.309999,28.309999,28.213411,0
2022-06-15,28.590000,28.590000,28.590000,28.590000,28.492456,0
2022-06-16,28.030001,28.030001,28.030001,28.030001,27.934366,0
2022-06-17,27.990000,27.990000,27.990000,27.990000,27.894503,0
2022-06-21,28.370001,28.370001,28.370001,28.370001,28.273207,0
2022-06-22,28.360001,28.360001,28.360001,28.360001,28.263241,0
2022-06-23,28.459999,28.459999,28.459999,28.459999,28.362898,0
2022-06-24,28.940001,28.940001,28.940001,28.940001,28.841263,0
2022-06-27,28.920000,28.920000,28.920000,28.920000,28.821329,0
2022-06-28,28.690001,28.690001,28.690001,28.690001,28.592115,0
2022-06-29,28.670000,28.670000,28.670000,28.670000,28.572184,0
2022-06-30,28.570000,28.570000,28.570000,28.570000,28.472525,0
2022-07-01,28.760000,28.760000,28.760000,28.760000,28.661877,0
2022-07-05,28.639999,28.639999,28.639999,28.639999,28.542284,0
2022-07-06,28.620001,28.620001,28.620001,28.620001,28.522354,0
2022-07-07,28.850000,28.850000,28.850000,28.850000,28.751570,0
2022-07-08,28.799999,28.799999,28.799999,28.799999,28.701738,0
2022-07-11,28.660000,28.660000,28.660000,28.660000,28.562218,0
2022-07-12,28.520000,28.520000,28.520000,28.520000,28.422695,0
2022-07-13,28.450001,28.450001,28.450001,28.450001,28.352934,0
2022-07-14,28.309999,28.309999,28.309999,28.309999,28.213411,0
2022-07-15,28.680000,28.680000,28.680000,28.680000,28.582150,0
2022-07-18,28.570000,28.570000,28.570000,28.570000,28.472525,0
2022-07-19,29.000000,29.000000,29.000000,29.000000,28.901056,0
2022-07-20,29.020000,29.020000,29.020000,29.020000,28.920990,0
2022-07-21,29.219999,29.219999,29.219999,29.219999,29.120306,0
2022-07-22,29.180000,29.180000,29.180000,29.180000,29.080442,0
2022-07-25,29.250000,29.250000,29.250000,29.250000,29.150204,0
2022-07-26,29.090000,29.090000,29.090000,29.090000,28.990749,0
2022-07-27,29.490000,29.490000,29.490000,29.490000,29.389385,0
2022-07-28,29.680000,29.680000,29.680000,29.680000,29.578737,0
2022-07-29,29.860001,29.860001,29.860001,29.860001,29.758123,0
2022-08-01,29.840000,29.840000,29.840000,29.840000,29.738192,0
2022-08-02,29.590000,29.590000,29.590000,29.590000,29.489044,0
2022-08-03,29.830000,29.830000,29.830000,29.830000,29.728226,0
2022-08-04,29.840000,29.840000,29.840000,29.840000,29.738192,0
2022-08-05,29.760000,29.760000,29.760000,29.760000,29.658464,0
2022-08-08,29.809999,29.809999,29.809999,29.809999,29.708292,0
2022-08-09,29.719999,29.719999,29.719999,29.719999,29.618599,0
2022-08-10,30.080000,30.080000,30.080000,30.080000,29.977371,0
2022-08-11,30.059999,30.059999,30.059999,30.059999,29.957439,0
2022-08-12,30.389999,30.389999,30.389999,30.389999,30.286314,0
2022-08-15,30.430000,30.430000,30.430000,30.430000,30.326178,0
2022-08-16,30.459999,30.459999,30.459999,30.459999,30.356075,0
2022-08-17,30.260000,30.260000,30.260000,30.260000,30.156757,0
2022-08-18,30.330000,30.330000,30.330000,30.330000,30.226519,0
2022-08-19,30.090000,30.090000,30.090000,30.090000,29.987339,0
2022-08-22,29.709999,29.709999,29.709999,29.709999,29.608633,0
2022-08-23,29.680000,29.680000,29.680000,29.680000,29.578737,0
2022-08-24,29.719999,29.719999,29.719999,29.719999,29.618599,0
2022-08-25,30.030001,30.030001,30.030001,30.030001,29.927544,0
2022-08-26,29.459999,29.459999,29.459999,29.459999,29.359488,0
2022-08-29,29.330000,29.330000,29.330000,29.330000,29.229931,0
2022-08-30,29.090000,29.090000,29.090000,29.090000,28.990749,0
2022-08-31,28.940001,28.940001,28.940001,28.940001,28.841263,0
2022-09-01,28.889999,28.889999,28.889999,28.889999,28.791431,0
2022-09-02,28.820000,28.820000,28.820000,28.820000,28.721670,0
2022-09-06,28.629999,28.629999,28.629999,28.629999,28.532318,0
2022-09-07,28.930000,28.930000,28.930000,28.930000,28.831297,0
2022-09-08,29.030001,29.030001,29.030001,29.030001,28.930956,0
2022-09-09,29.309999,29.309999,29.309999,29.309999,29.209999,0
2022-09-12,29.350000,29.350000,29.350000,29.350000,29.350000,0
2022-09-13,28.570000,28.570000,28.570000,28.570000,28.570000,0
2022-09-14,28.650000,28.650000,28.650000,28.650000,28.650000,0
2022-09-15,28.480000,28.480000,28.480000,28.480000,28.480000,0
2022-09-16,28.389999,28.389999,28.389999,28.389999,28.389999,0
2022-09-19,28.459999,28.459999,28.459999,28.459999,28.459999,0
2022-09-20,28.209999,28.209999,28.209999,28.209999,28.209999,0
2022-09-21,27.969999,27.969999,27.969999,27.969999,27.969999,0
2022-09-22,27.740000,27.740000,27.740000,27.740000,27.740000,0
2022-09-23,27.320000,27.320000,27.320000,27.320000,27.320000,0
2022-09-26,26.950001,26.950001,26.950001,26.950001,26.950001,0
2022-09-27,26.860001,26.860001,26.860001,26.860001,26.860001,0
2022-09-28,27.360001,27.360001,27.360001,27.360001,27.360001,0
2022-09-29,27.020000,27.020000,27.020000,27.020000,27.020000,0
2022-09-30,26.790001,26.790001,26.790001,26.790001,26.790001,0
2022-10-03,27.370001,27.370001,27.370001,27.370001,27.370001,0
2022-10-04,27.940001,27.940001,27.940001,27.940001,27.940001,0
2022-10-05,27.870001,27.870001,27.870001,27.870001,27.870001,0
2022-10-06,27.660000,27.660000,27.660000,27.660000,27.660000,0
2022-10-07,27.200001,27.200001,27.200001,27.200001,27.200001,0
2022-10-10,27.020000,27.020000,27.020000,27.020000,27.020000,0
2022-10-11,26.900000,26.900000,26.900000,26.900000,26.900000,0
2022-10-12,26.870001,26.870001,26.870001,26.870001,26.870001,0
2022-10-13,27.209999,27.209999,27.209999,27.209999,27.209999,0
2022-10-14,26.790001,26.790001,26.790001,26.790001,26.790001,0
2022-10-17,27.160000,27.160000,27.160000,27.160000,27.160000,0
2022-10-18,27.360001,27.360001,27.360001,27.360001,27.360001,0
2022-10-19,27.190001,27.190001,27.190001,27.190001,27.190001,0
2022-10-20,27.049999,27.049999,27.049999,27.049999,27.049999,0
2022-10-21,27.469999,27.469999,27.469999,27.469999,27.469999,0
2022-10-24,27.639999,27.639999,27.639999,27.639999,27.639999,0
2022-10-25,27.959999,27.959999,27.959999,27.959999,27.959999,0
2022-10-26,27.990000,27.990000,27.990000,27.990000,27.990000,0
2022-10-27,28.000000,28.000000,28.000000,28.000000,28.000000,0
2022-10-28,28.309999,28.309999,28.309999,28.309999,28.309999,0
2022-10-31,28.180000,28.180000,28.180000,28.180000,28.180000,0
2022-11-01,28.170000,28.170000,28.170000,28.170000,28.170000,0
2022-11-02,27.799999,27.799999,27.799999,27.799999,27.799999,0
2022-11-03,27.650000,27.650000,27.650000,27.650000,27.650000,0
2022-11-04,27.950001,27.950001,27.950001,27.950001,27.950001,0
2022-11-07,28.129999,28.129999,28.129999,28.129999,28.129999,0
2022-11-08,28.299999,28.299999,28.299999,28.299999,28.299999,0
2022-11-09,27.969999,27.969999,27.969999,27.969999,27.969999,0
2022-11-10,28.990000,28.990000,28.990000,28.990000,28.990000,0
2022-11-11,29.090000,29.090000,29.090000,29.090000,29.090000,0
2022-11-14,28.930000,28.930000,28.930000,28.930000,28.930000,0
2022-11-15,29.139999,29.139999,29.139999,29.139999,29.139999,0
2022-11-16,29.040001,29.040001,29.040001,29.040001,29.040001,0
2022-11-17,28.980000,28.980000,28.980000,28.980000,28.980000,0
2022-11-18,29.059999,29.059999,29.059999,29.059999,29.059999,0
2022-11-21,29.020000,29.020000,29.020000,29.020000,29.020000,0
2022-11-22,29.309999,29.309999,29.309999,29.309999,29.309999,0
2022-11-23,29.440001,29.440001,29.440001,29.440001,29.440001,0
2022-11-25,29.469999,29.469999,29.469999,29.469999,29.469999,0
2022-11-28,29.219999,29.219999,29.219999,29.219999,29.219999,0
2022-11-29,29.209999,29.209999,29.209999,29.209999,29.209999,0
2022-11-30,29.760000,29.760000,29.760000,29.760000,29.760000,0
2022-12-01,29.830000,29.830000,29.830000,29.830000,29.830000,0
2022-12-02,29.879999,29.879999,29.879999,29.879999,29.879999,0
2022-12-05,29.490000,29.490000,29.490000,29.490000,29.490000,0
2022-12-06,29.299999,29.299999,29.299999,29.299999,29.299999,0
2022-12-07,29.379999,29.379999,29.379999,29.379999,29.379999,0
2022-12-08,29.469999,29.469999,29.469999,29.469999,29.469999,0
2022-12-09,29.299999,29.299999,29.299999,29.299999,29.299999,0
2022-12-12,29.540001,29.540001,29.540001,29.540001,29.540001,0
